lat	lon	title	icon	iconSize	iconOffset	description
29.765	-95.0783	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8770733	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8770733' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8770733</button></a><br/>29.77&deg;N -95.08&deg;E<br/>Provider: LYNCHBURG LANDING</div>
29.7567	-95.09	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8770743	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8770743' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8770743</button></a><br/>29.76&deg;N -95.09&deg;E<br/>Provider: BATTLESHIP TEXAS STATE PARK</div>
29.7262777777778	-95.2658055555556	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8770777	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8770777' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8770777</button></a><br/>29.73&deg;N -95.27&deg;E<br/>Provider: MANCHESTER</div>
29.5633	-95.0667	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8770933	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8770933' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8770933</button></a><br/>29.56&deg;N -95.07&deg;E<br/>Provider: CLEAR LAKE</div>
29.515	-94.5133	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8770971	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8770971' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8770971</button></a><br/>29.52&deg;N -94.51&deg;E<br/>Provider: ROLLOVER PASS</div>
29.48	-94.9183	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8771013	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8771013' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8771013</button></a><br/>29.48&deg;N -94.92&deg;E<br/>Provider: EAGLE POINT</div>
29.365	-94.78	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8771328	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8771328' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8771328</button></a><br/>29.36&deg;N -94.78&deg;E<br/>Provider: PORT BOLIVAR</div>
29.3583	-94.725	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8771341	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8771341' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8771341</button></a><br/>29.36&deg;N -94.72&deg;E<br/>Provider: GALVESTON BAY ENTRANCE, NORTH JETTY</div>
29.31	-94.7933	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8771450	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8771450' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8771450</button></a><br/>29.31&deg;N -94.79&deg;E<br/>Provider: GALVESTON PIER 21</div>
29.2853	-94.7894	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8771510	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8771510' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8771510</button></a><br/>29.29&deg;N -94.79&deg;E<br/>Provider: GALVESTON PLEASURE PIER</div>
28.9483	-95.3083	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8772440	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8772440' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8772440</button></a><br/>28.95&deg;N -95.31&deg;E<br/>Provider: FREEPORT</div>
28.9433055555556	-95.3025	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8772447	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8772447' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8772447</button></a><br/>28.94&deg;N -95.30&deg;E<br/>Provider: USCG FREEPORT</div>
28.4083	-96.7117	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8773037	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8773037' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8773037</button></a><br/>28.41&deg;N -96.71&deg;E<br/>Provider: SEADRIFT</div>
28.64	-96.595	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8773259	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8773259' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8773259</button></a><br/>28.64&deg;N -96.59&deg;E<br/>Provider: PORT LAVACA</div>
28.4517	-96.3883	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8773701	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8773701' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8773701</button></a><br/>28.45&deg;N -96.39&deg;E<br/>Provider: PORT O'CONNOR</div>
28.1183	-97.0217	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8774513	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8774513' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8774513</button></a><br/>28.12&deg;N -97.02&deg;E<br/>Provider: COPANO BAY</div>
28.0217	-97.0467	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8774770	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8774770' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8774770</button></a><br/>28.02&deg;N -97.05&deg;E<br/>Provider: ROCKPORT</div>
27.8583	-97.475	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8775188	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8775188' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8775188</button></a><br/>27.86&deg;N -97.47&deg;E<br/>Provider: WHITE POINT</div>
27.8383	-97.0733	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8775237	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8775237' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8775237</button></a><br/>27.84&deg;N -97.07&deg;E<br/>Provider: PORT ARANSAS</div>
27.8267	-97.05	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8775270	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8775270' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8775270</button></a><br/>27.83&deg;N -97.05&deg;E<br/>Provider: PORT ARANSAS (H. CALDWELL PIER)</div>
27.8217	-97.2033	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8775283	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8775283' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8775283</button></a><br/>27.82&deg;N -97.20&deg;E<br/>Provider: PORT INGLESIDE, CORPUS CHRISTI BAY</div>
27.8117	-97.39	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8775296	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8775296' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8775296</button></a><br/>27.81&deg;N -97.39&deg;E<br/>Provider: TEXAS STATE AQUARIUM</div>
27.705	-97.28	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8775421	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8775421' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8775421</button></a><br/>27.70&deg;N -97.28&deg;E<br/>Provider: NAVAL AIR STATION</div>
27.6333	-97.2367	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8775792	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8775792' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8775792</button></a><br/>27.63&deg;N -97.24&deg;E<br/>Provider: PACKERY CHANNEL</div>
27.58	-97.2167	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8775870	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8775870' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8775870</button></a><br/>27.58&deg;N -97.22&deg;E<br/>Provider: CORPUS CHRISTI</div>
26.0767	-97.1767	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8779748	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8779748' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8779748</button></a><br/>26.08&deg;N -97.18&deg;E<br/>Provider: SOUTH PADRE ISLAND C.G STATION</div>
26.0683	-97.1567	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8779750	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8779750' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8779750</button></a><br/>26.07&deg;N -97.16&deg;E<br/>Provider: PADRE ISLAND (SOUTH END)</div>
26.06	-97.215	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8779770	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8779770' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8779770</button></a><br/>26.06&deg;N -97.22&deg;E<br/>Provider: PORT ISABEL</div>
22.2617	-97.795	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 9500966	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=9500966' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 9500966</button></a><br/>22.26&deg;N -97.80&deg;E<br/>Provider: MADERO, TAMPICO HARBOR, MEXICO</div>
